Method,Init_Method,AL_Method,Episode,run1,run2,run3,run4,run5
BALD_Entropy,BALD,Entropy,70,91,90,92,92,88
BALD_Entropy,BALD,Entropy,80,91,,,,91
BALD_Entropy,BALD,Entropy,90,92,,,,93
BALD_Entropy,BALD,Entropy,100,93,,,,94
BALD_Entropy,BALD,Entropy,110,93,,,,94
BALD_Entropy,BALD,Entropy,120,93,,,,95
VAAL_Entropy,VAAL,Entropy,20,56,56,56,56,56
VAAL_Entropy,VAAL,Entropy,30,70,65,,59,
VAAL_Entropy,VAAL,Entropy,40,77,77,,64,
VAAL_Entropy,VAAL,Entropy,50,76,76,,59,
VAAL_Entropy,VAAL,Entropy,60,86,82,,71,
VAAL_Entropy,VAAL,Entropy,70,87,86,,81,
VAAL_Entropy,VAAL,Entropy,80,88,89,,82,
VAAL_Entropy,VAAL,Entropy,90,90,88,,85,
VAAL_Entropy,VAAL,Entropy,100,89,89,,89,
VAAL_Entropy,VAAL,Entropy,110,91,89,,91,
VAAL_Entropy,VAAL,Entropy,120,92,86,,90,
Coreset_Entropy,Coreset,Entropy,20,72,72,72,72,72
Coreset_Entropy,Coreset,Entropy,30,88,84,85,86,82
Coreset_Entropy,Coreset,Entropy,40,90,89,90,92,88
Coreset_Entropy,Coreset,Entropy,50,92,90,93,90,91
Coreset_Entropy,Coreset,Entropy,60,93,90,91,92,92
Coreset_Entropy,Coreset,Entropy,70,93,92,92,93,93
Coreset_Entropy,Coreset,Entropy,80,,,93,,94
Coreset_Entropy,Coreset,Entropy,90,,,94,,93
Coreset_Entropy,Coreset,Entropy,100,,,95,,95
Coreset_Entropy,Coreset,Entropy,110,,,94,,95
Coreset_Entropy,Coreset,Entropy,120,,,94,,95
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,89,89,89,89,89
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,89,89,87,91,88
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,91,90,88,92,90
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,92,91,92,93,90
