Method,Init_Method,AL_Method,Episode,TestAccuracy
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,46.89
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,50.69
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,54.22
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,61.3
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,18.24
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,31.69
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,48.14
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,58.46
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,64.89
Consistency_Margin,Consistency,Margin,10,39.61
Consistency_Margin,Consistency,Margin,20,44.99
Consistency_Margin,Consistency,Margin,30,55.07
Consistency_Margin,Consistency,Margin,40,61.27
Consistency_Margin,Consistency,Margin,50,61.97
Consistency_Margin,Consistency,Margin,60,65.8
Consistency_Margin,Consistency,Margin,70,66.09
Consistency_Margin,Consistency,Margin,80,66.85
Consistency_Margin,Consistency,Margin,90,67.49
Consistency_Margin,Consistency,Margin,100,68.25
Consistency_Margin,Consistency,Margin,110,67.85
Consistency_Margin,Consistency,Margin,10,39.61
Consistency_Margin,Consistency,Margin,20,53.55
Consistency_Margin,Consistency,Margin,30,56.21
Consistency_Margin,Consistency,Margin,40,60.19
Consistency_Margin,Consistency,Margin,50,59.75
Consistency_Margin,Consistency,Margin,60,63.9
Consistency_Margin,Consistency,Margin,70,68.17
Consistency_Margin,Consistency,Margin,80,70.53
Consistency_Margin,Consistency,Margin,90,78.02
Consistency_Margin,Consistency,Margin,100,78.63
Consistency_Margin,Consistency,Margin,110,78.95
Consistency_Margin,Consistency,Margin,10,39.61
Consistency_Margin,Consistency,Margin,20,53.23
Consistency_Margin,Consistency,Margin,30,57.09
Consistency_Margin,Consistency,Margin,40,56.42
Consistency_Margin,Consistency,Margin,50,59.16
Consistency_Margin,Consistency,Margin,60,63.96
Consistency_Margin,Consistency,Margin,70,65.8
Consistency_Margin,Consistency,Margin,80,67.11
Consistency_Margin,Consistency,Margin,90,67.47
Consistency_Margin,Consistency,Margin,100,66.91
Consistency_Margin,Consistency,Margin,110,68.9
Consistency_Margin,Consistency,Margin,10,39.61
Consistency_Margin,Consistency,Margin,20,53.0
Consistency_Margin,Consistency,Margin,30,70.21
Consistency_Margin,Consistency,Margin,40,75.27
Consistency_Margin,Consistency,Margin,50,76.44
Consistency_Margin,Consistency,Margin,10,39.61
Consistency_Margin,Consistency,Margin,20,55.6
Consistency_Margin,Consistency,Margin,30,55.48
Consistency_Margin,Consistency,Margin,40,60.33
Consistency_Margin,Consistency,Margin,50,61.85
Consistency_Margin,Consistency,Margin,60,62.91
Consistency_Margin,Consistency,Margin,70,64.4
Consistency_Margin,Consistency,Margin,80,65.36
Consistency_Margin,Consistency,Margin,90,65.92
Consistency_Margin,Consistency,Margin,100,66.53
Consistency_Margin,Consistency,Margin,110,68.78
Entropy_Margin,Entropy,Margin,10,31.92
Entropy_Margin,Entropy,Margin,20,38.21
Entropy_Margin,Entropy,Margin,30,52.18
Entropy_Margin,Entropy,Margin,40,60.77
Entropy_Margin,Entropy,Margin,50,61.21
Entropy_Margin,Entropy,Margin,60,67.58
Entropy_Margin,Entropy,Margin,70,69.04
Entropy_Margin,Entropy,Margin,80,76.38
Entropy_Margin,Entropy,Margin,90,78.34
Entropy_Margin,Entropy,Margin,100,78.54
Entropy_Margin,Entropy,Margin,110,78.75
Entropy_Margin,Entropy,Margin,10,31.92
Entropy_Margin,Entropy,Margin,20,48.55
Entropy_Margin,Entropy,Margin,30,63.43
Entropy_Margin,Entropy,Margin,40,68.63
Entropy_Margin,Entropy,Margin,50,71.27
Entropy_Margin,Entropy,Margin,60,74.63
Entropy_Margin,Entropy,Margin,70,77.46
Entropy_Margin,Entropy,Margin,80,78.95
Entropy_Margin,Entropy,Margin,90,79.39
Entropy_Margin,Entropy,Margin,100,79.71
Entropy_Margin,Entropy,Margin,110,77.78
Entropy_Margin,Entropy,Margin,10,31.92
Entropy_Margin,Entropy,Margin,20,49.9
Entropy_Margin,Entropy,Margin,30,51.48
Entropy_Margin,Entropy,Margin,40,58.37
Entropy_Margin,Entropy,Margin,50,63.14
Entropy_Margin,Entropy,Margin,60,65.68
Entropy_Margin,Entropy,Margin,70,67.09
Entropy_Margin,Entropy,Margin,80,67.79
Entropy_Margin,Entropy,Margin,90,74.22
Entropy_Margin,Entropy,Margin,100,79.71
Entropy_Margin,Entropy,Margin,110,81.5
Entropy_Margin,Entropy,Margin,10,31.92
Entropy_Margin,Entropy,Margin,20,57.99
Entropy_Margin,Entropy,Margin,30,59.43
Entropy_Margin,Entropy,Margin,40,59.57
Entropy_Margin,Entropy,Margin,50,61.97
Entropy_Margin,Entropy,Margin,10,31.92
Entropy_Margin,Entropy,Margin,20,53.99
Entropy_Margin,Entropy,Margin,30,61.53
Entropy_Margin,Entropy,Margin,40,64.81
Entropy_Margin,Entropy,Margin,50,71.47
Margin_Margin,Margin,Margin,10,28.85
Margin_Margin,Margin,Margin,20,52.82
Margin_Margin,Margin,Margin,30,56.8
Margin_Margin,Margin,Margin,40,68.49
Margin_Margin,Margin,Margin,50,73.28
Margin_Margin,Margin,Margin,60,74.74
Margin_Margin,Margin,Margin,70,75.59
Margin_Margin,Margin,Margin,80,78.14
Margin_Margin,Margin,Margin,90,77.08
Margin_Margin,Margin,Margin,100,79.51
Margin_Margin,Margin,Margin,110,80.15
Margin_Margin,Margin,Margin,10,28.85
Margin_Margin,Margin,Margin,20,48.73
Margin_Margin,Margin,Margin,30,58.08
Margin_Margin,Margin,Margin,40,68.75
Margin_Margin,Margin,Margin,50,72.03
Margin_Margin,Margin,Margin,10,28.85
Margin_Margin,Margin,Margin,20,54.37
Margin_Margin,Margin,Margin,30,58.75
Margin_Margin,Margin,Margin,40,63.72
Margin_Margin,Margin,Margin,50,70.91
Margin_Margin,Margin,Margin,10,28.85
Margin_Margin,Margin,Margin,20,48.41
Margin_Margin,Margin,Margin,30,52.41
Margin_Margin,Margin,Margin,40,57.03
Margin_Margin,Margin,Margin,50,66.06
Margin_Margin,Margin,Margin,60,71.79
Margin_Margin,Margin,Margin,70,76.5
Margin_Margin,Margin,Margin,80,78.84
Margin_Margin,Margin,Margin,90,79.6
Margin_Margin,Margin,Margin,100,79.13
Margin_Margin,Margin,Margin,110,78.11
Margin_Margin,Margin,Margin,10,28.85
Margin_Margin,Margin,Margin,20,37.62
Margin_Margin,Margin,Margin,30,45.86
Margin_Margin,Margin,Margin,40,64.25
Margin_Margin,Margin,Margin,50,69.22
BALD_Margin,BALD,Margin,10,28.12
BALD_Margin,BALD,Margin,20,39.93
BALD_Margin,BALD,Margin,30,56.71
BALD_Margin,BALD,Margin,40,61.62
BALD_Margin,BALD,Margin,50,71.38
BALD_Margin,BALD,Margin,10,28.12
BALD_Margin,BALD,Margin,20,59.81
BALD_Margin,BALD,Margin,30,61.56
BALD_Margin,BALD,Margin,40,66.21
BALD_Margin,BALD,Margin,50,67.87
BALD_Margin,BALD,Margin,60,69.66
BALD_Margin,BALD,Margin,70,73.37
BALD_Margin,BALD,Margin,80,73.46
BALD_Margin,BALD,Margin,90,76.12
BALD_Margin,BALD,Margin,100,77.32
BALD_Margin,BALD,Margin,110,76.67
BALD_Margin,BALD,Margin,10,28.12
BALD_Margin,BALD,Margin,20,42.21
BALD_Margin,BALD,Margin,30,49.4
BALD_Margin,BALD,Margin,40,57.26
BALD_Margin,BALD,Margin,50,64.92
BALD_Margin,BALD,Margin,60,71.38
BALD_Margin,BALD,Margin,70,72.93
BALD_Margin,BALD,Margin,80,75.04
BALD_Margin,BALD,Margin,90,77.38
BALD_Margin,BALD,Margin,100,79.95
BALD_Margin,BALD,Margin,110,80.59
BALD_Margin,BALD,Margin,10,28.12
BALD_Margin,BALD,Margin,20,37.24
BALD_Margin,BALD,Margin,30,46.51
BALD_Margin,BALD,Margin,40,61.41
BALD_Margin,BALD,Margin,50,62.73
BALD_Margin,BALD,Margin,60,66.62
BALD_Margin,BALD,Margin,70,70.39
BALD_Margin,BALD,Margin,80,73.78
BALD_Margin,BALD,Margin,90,76.29
BALD_Margin,BALD,Margin,100,77.96
BALD_Margin,BALD,Margin,110,78.14
BALD_Margin,BALD,Margin,10,28.12
BALD_Margin,BALD,Margin,20,51.1
BALD_Margin,BALD,Margin,30,57.09
BALD_Margin,BALD,Margin,40,66.94
BALD_Margin,BALD,Margin,50,70.42
VAAL_Margin,VAAL,Margin,10,13.74
VAAL_Margin,VAAL,Margin,20,27.27
VAAL_Margin,VAAL,Margin,30,40.72
VAAL_Margin,VAAL,Margin,40,45.78
VAAL_Margin,VAAL,Margin,50,52.32
VAAL_Margin,VAAL,Margin,60,55.71
VAAL_Margin,VAAL,Margin,70,63.61
VAAL_Margin,VAAL,Margin,80,69.07
VAAL_Margin,VAAL,Margin,90,73.66
VAAL_Margin,VAAL,Margin,100,76.21
VAAL_Margin,VAAL,Margin,110,72.9
VAAL_Margin,VAAL,Margin,10,13.74
VAAL_Margin,VAAL,Margin,20,47.15
VAAL_Margin,VAAL,Margin,30,41.48
VAAL_Margin,VAAL,Margin,40,59.87
VAAL_Margin,VAAL,Margin,50,64.6
VAAL_Margin,VAAL,Margin,10,13.74
VAAL_Margin,VAAL,Margin,20,22.51
VAAL_Margin,VAAL,Margin,30,44.78
VAAL_Margin,VAAL,Margin,40,55.31
VAAL_Margin,VAAL,Margin,50,58.9
VAAL_Margin,VAAL,Margin,60,61.44
VAAL_Margin,VAAL,Margin,70,65.51
VAAL_Margin,VAAL,Margin,80,72.03
VAAL_Margin,VAAL,Margin,90,73.37
VAAL_Margin,VAAL,Margin,100,76.29
VAAL_Margin,VAAL,Margin,110,75.94
VAAL_Margin,VAAL,Margin,10,13.74
VAAL_Margin,VAAL,Margin,20,29.26
VAAL_Margin,VAAL,Margin,30,44.58
VAAL_Margin,VAAL,Margin,40,53.35
VAAL_Margin,VAAL,Margin,50,62.76
VAAL_Margin,VAAL,Margin,60,67.14
VAAL_Margin,VAAL,Margin,70,68.87
VAAL_Margin,VAAL,Margin,80,71.53
VAAL_Margin,VAAL,Margin,90,75.15
VAAL_Margin,VAAL,Margin,100,76.21
VAAL_Margin,VAAL,Margin,110,77.52
VAAL_Margin,VAAL,Margin,10,13.74
VAAL_Margin,VAAL,Margin,20,28.38
VAAL_Margin,VAAL,Margin,30,36.89
VAAL_Margin,VAAL,Margin,40,56.09
VAAL_Margin,VAAL,Margin,50,66.3
VAAL_Margin,VAAL,Margin,60,69.54
VAAL_Margin,VAAL,Margin,70,72.38
VAAL_Margin,VAAL,Margin,80,72.32
VAAL_Margin,VAAL,Margin,90,73.93
VAAL_Margin,VAAL,Margin,100,75.94
VAAL_Margin,VAAL,Margin,110,76.82
Coreset_Margin,Coreset,Margin,10,36.6
Coreset_Margin,Coreset,Margin,20,55.33
Coreset_Margin,Coreset,Margin,30,64.43
Coreset_Margin,Coreset,Margin,40,74.13
Coreset_Margin,Coreset,Margin,50,74.66
Coreset_Margin,Coreset,Margin,60,76.03
Coreset_Margin,Coreset,Margin,70,77.35
Coreset_Margin,Coreset,Margin,80,79.28
Coreset_Margin,Coreset,Margin,90,79.1
Coreset_Margin,Coreset,Margin,100,79.48
Coreset_Margin,Coreset,Margin,110,81.56
Coreset_Margin,Coreset,Margin,10,36.6
Coreset_Margin,Coreset,Margin,20,64.54
Coreset_Margin,Coreset,Margin,30,69.6
Coreset_Margin,Coreset,Margin,40,75.21
Coreset_Margin,Coreset,Margin,50,76.76
Coreset_Margin,Coreset,Margin,60,78.14
Coreset_Margin,Coreset,Margin,70,76.76
Coreset_Margin,Coreset,Margin,80,78.22
Coreset_Margin,Coreset,Margin,90,79.51
Coreset_Margin,Coreset,Margin,100,80.62
Coreset_Margin,Coreset,Margin,110,82.02
Coreset_Margin,Coreset,Margin,10,36.6
Coreset_Margin,Coreset,Margin,20,64.22
Coreset_Margin,Coreset,Margin,30,67.73
Coreset_Margin,Coreset,Margin,40,69.77
Coreset_Margin,Coreset,Margin,50,72.81
Coreset_Margin,Coreset,Margin,60,76.38
Coreset_Margin,Coreset,Margin,70,80.18
Coreset_Margin,Coreset,Margin,80,80.71
Coreset_Margin,Coreset,Margin,90,81.7
Coreset_Margin,Coreset,Margin,100,83.78
Coreset_Margin,Coreset,Margin,110,83.89
Coreset_Margin,Coreset,Margin,10,36.6
Coreset_Margin,Coreset,Margin,20,59.81
Coreset_Margin,Coreset,Margin,30,64.19
Coreset_Margin,Coreset,Margin,40,72.32
Coreset_Margin,Coreset,Margin,50,77.05
Coreset_Margin,Coreset,Margin,60,75.86
Coreset_Margin,Coreset,Margin,70,77.78
Coreset_Margin,Coreset,Margin,80,79.71
Coreset_Margin,Coreset,Margin,90,81.15
Coreset_Margin,Coreset,Margin,100,79.86
Coreset_Margin,Coreset,Margin,110,72.46
Coreset_Margin,Coreset,Margin,10,36.6
Coreset_Margin,Coreset,Margin,20,63.17
Coreset_Margin,Coreset,Margin,30,69.51
Coreset_Margin,Coreset,Margin,40,73.46
Coreset_Margin,Coreset,Margin,50,75.97
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,63.08
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,62.99
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,67.61
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,73.19
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,68.31
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,73.17
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,71.85
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,69.95
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,73.81
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,74.74
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,78.52
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,63.08
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,62.91
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,62.58
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,67.64
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,69.01
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,70.74
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,74.71
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,76.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,80.04
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,78.6
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,79.6
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,63.08
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,62.03
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,68.96
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,70.94
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,75.5
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,75.65
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,76.32
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,78.34
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,81.82
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,80.74
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,82.81
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,63.08
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,61.21
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,65.54
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,64.16
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,63.64
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,68.11
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,71.38
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,72.03
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,72.99
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,74.86
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,75.71
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,63.08
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,64.69
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,58.05
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,69.31
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,67.73
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,70.1
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,76.32
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,75.86
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,77.93
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,78.87
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,78.6
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,45.13
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,50.63
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,49.23
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,56.3
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,55.86
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,61.18
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,66.62
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,66.76
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,74.8
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,78.19
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,81.2
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,45.13
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,54.6
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,56.15
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,63.78
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,71.53
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,70.94
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,75.91
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,77.32
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,74.95
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,76.18
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,76.06
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,45.13
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,60.25
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,63.49
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,61.53
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,63.52
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,64.02
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,66.53
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,67.17
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,66.59
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,67.99
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,67.17
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,45.13
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,51.36
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,57.21
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,59.08
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,59.19
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,66.38
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,70.53
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,67.06
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,67.82
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,68.58
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,75.3
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,45.13
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,55.83
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,55.39
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,56.04
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,60.39
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,62.06
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,63.34
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,63.9
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,64.48
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,67.17
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,65.21
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,18.24
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,29.03
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,36.42
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,36.92
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,48.93
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,59.84
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,66.94
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,69.83
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,71.65
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,73.93
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,75.71
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,18.24
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,30.96
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,33.15
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,39.67
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,47.3
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,56.5
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,61.33
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,64.37
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,68.17
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,71.32
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,73.4
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,18.24
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,20.84
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,34.17
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,47.3
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,60.1
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,66.91
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,67.9
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,72.14
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,75.97
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,78.08
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,77.64
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,18.24
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,42.94
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,49.4
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,50.95
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,55.01
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,55.83
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,61.36
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,66.76
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,67.17
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,68.49
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,70.24
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,18.24
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,21.98
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,30.43
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,39.9
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,51.04
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,57.03
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,57.47
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,59.08
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,62.85
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,64.16
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,69.31
Consistency_BALD,Consistency,BALD,10,39.61
Consistency_BALD,Consistency,BALD,20,50.45
Consistency_BALD,Consistency,BALD,30,61.53
Consistency_BALD,Consistency,BALD,40,63.37
Consistency_BALD,Consistency,BALD,50,66.33
Consistency_BALD,Consistency,BALD,60,66.71
Consistency_BALD,Consistency,BALD,70,66.65
Consistency_BALD,Consistency,BALD,80,68.49
Consistency_BALD,Consistency,BALD,90,69.16
Consistency_BALD,Consistency,BALD,100,69.54
Consistency_BALD,Consistency,BALD,110,69.75
Consistency_BALD,Consistency,BALD,10,39.61
Consistency_BALD,Consistency,BALD,20,53.87
Consistency_BALD,Consistency,BALD,30,55.54
Consistency_BALD,Consistency,BALD,40,58.78
Consistency_BALD,Consistency,BALD,50,63.61
Consistency_BALD,Consistency,BALD,60,63.49
Consistency_BALD,Consistency,BALD,70,65.21
Consistency_BALD,Consistency,BALD,80,64.37
Consistency_BALD,Consistency,BALD,90,65.62
Consistency_BALD,Consistency,BALD,100,58.99
Consistency_BALD,Consistency,BALD,110,68.02
Consistency_BALD,Consistency,BALD,10,39.61
Consistency_BALD,Consistency,BALD,20,46.54
Consistency_BALD,Consistency,BALD,30,56.07
Consistency_BALD,Consistency,BALD,40,60.89
Consistency_BALD,Consistency,BALD,50,64.57
Consistency_BALD,Consistency,BALD,60,65.16
Consistency_BALD,Consistency,BALD,70,66.56
Consistency_BALD,Consistency,BALD,80,66.91
Consistency_BALD,Consistency,BALD,90,68.25
Consistency_BALD,Consistency,BALD,100,68.9
Consistency_BALD,Consistency,BALD,110,69.04
Consistency_BALD,Consistency,BALD,10,39.61
Consistency_BALD,Consistency,BALD,20,48.47
Consistency_BALD,Consistency,BALD,30,59.87
Consistency_BALD,Consistency,BALD,40,58.08
Consistency_BALD,Consistency,BALD,50,60.86
Consistency_BALD,Consistency,BALD,60,60.8
Consistency_BALD,Consistency,BALD,70,65.8
Consistency_BALD,Consistency,BALD,80,66.15
Consistency_BALD,Consistency,BALD,90,67.79
Consistency_BALD,Consistency,BALD,100,67.49
Consistency_BALD,Consistency,BALD,110,68.72
Consistency_BALD,Consistency,BALD,10,39.61
Consistency_BALD,Consistency,BALD,20,53.79
Consistency_BALD,Consistency,BALD,30,56.5
Consistency_BALD,Consistency,BALD,40,60.57
Consistency_BALD,Consistency,BALD,50,62.29
Consistency_BALD,Consistency,BALD,60,62.17
Consistency_BALD,Consistency,BALD,70,64.22
Consistency_BALD,Consistency,BALD,80,65.71
Consistency_BALD,Consistency,BALD,90,65.24
Consistency_BALD,Consistency,BALD,100,66.18
Consistency_BALD,Consistency,BALD,110,67.87
Entropy_BALD,Entropy,BALD,10,31.92
Entropy_BALD,Entropy,BALD,20,43.76
Entropy_BALD,Entropy,BALD,30,50.86
Entropy_BALD,Entropy,BALD,40,53.87
Entropy_BALD,Entropy,BALD,50,58.35
Entropy_BALD,Entropy,BALD,60,61.12
Entropy_BALD,Entropy,BALD,70,64.31
Entropy_BALD,Entropy,BALD,80,64.22
