Method,Init_Method,AL_Method,Episode,run1,run2,run3,run4,run5
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,90,0.0,0.0,95.0,0.0,94.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,100,0.0,0.0,95.0,0.0,95.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,110,0.0,0.0,96.0,0.0,96.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,120,0.0,0.0,96.0,0.0,95.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,20,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,30,71.0,67.0,65.0,64.0,60.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,40,74.0,74.0,72.0,72.0,68.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,50,84.0,76.0,77.0,72.0,80.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,60,83.0,81.0,78.0,80.0,88.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,70,85.0,0.0,81.0,79.0,91.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,80,87.0,0.0,87.0,83.0,92.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,90,89.0,0.0,89.0,86.0,93.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,100,91.0,0.0,91.0,89.0,93.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,110,91.0,0.0,90.0,91.0,93.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,120,92.0,0.0,0.0,92.0,93.0
Consistency_Entropy,Consistency,Entropy,20,75.0,75.0,75.0,75.0,75.0
Consistency_Entropy,Consistency,Entropy,30,78.0,74.0,75.0,77.0,80.0
Consistency_Entropy,Consistency,Entropy,40,82.0,77.0,78.0,75.0,83.0
Consistency_Entropy,Consistency,Entropy,50,84.0,78.0,82.0,79.0,84.0
Consistency_Entropy,Consistency,Entropy,60,85.0,80.0,86.0,79.0,83.0
Consistency_Entropy,Consistency,Entropy,70,86.0,0.0,90.0,0.0,84.0
Consistency_Entropy,Consistency,Entropy,80,86.0,0.0,89.0,0.0,86.0
Consistency_Entropy,Consistency,Entropy,90,95.0,0.0,91.0,0.0,91.0
Consistency_Entropy,Consistency,Entropy,100,94.0,0.0,93.0,0.0,90.0
Consistency_Entropy,Consistency,Entropy,110,92.0,0.0,94.0,0.0,92.0
Consistency_Entropy,Consistency,Entropy,120,94.0,0.0,93.0,0.0,91.0
Entropy_Entropy,Entropy,Entropy,20,70.0,70.0,70.0,70.0,70.0
Entropy_Entropy,Entropy,Entropy,30,83.0,81.0,76.0,76.0,76.0
Entropy_Entropy,Entropy,Entropy,40,87.0,80.0,77.0,73.0,76.0
Entropy_Entropy,Entropy,Entropy,50,88.0,87.0,80.0,83.0,79.0
Entropy_Entropy,Entropy,Entropy,60,90.0,80.0,81.0,85.0,78.0
Entropy_Entropy,Entropy,Entropy,70,0.0,86.0,85.0,87.0,0.0
Entropy_Entropy,Entropy,Entropy,80,0.0,91.0,90.0,88.0,0.0
Entropy_Entropy,Entropy,Entropy,90,0.0,91.0,89.0,89.0,0.0
Entropy_Entropy,Entropy,Entropy,100,0.0,92.0,90.0,91.0,0.0
Entropy_Entropy,Entropy,Entropy,110,0.0,92.0,90.0,91.0,0.0
Entropy_Entropy,Entropy,Entropy,120,0.0,92.0,92.0,92.0,0.0
Margin_Entropy,Margin,Entropy,20,62.0,62.0,62.0,62.0,62.0
Margin_Entropy,Margin,Entropy,30,70.0,77.0,67.0,69.0,71.0
Margin_Entropy,Margin,Entropy,40,87.0,78.0,77.0,75.0,74.0
Margin_Entropy,Margin,Entropy,50,88.0,80.0,86.0,79.0,78.0
Margin_Entropy,Margin,Entropy,60,91.0,89.0,86.0,83.0,79.0
Margin_Entropy,Margin,Entropy,70,91.0,0.0,87.0,81.0,80.0
Margin_Entropy,Margin,Entropy,80,90.0,0.0,84.0,90.0,85.0
Margin_Entropy,Margin,Entropy,90,91.0,0.0,88.0,91.0,84.0
Margin_Entropy,Margin,Entropy,100,93.0,0.0,88.0,91.0,85.0
Margin_Entropy,Margin,Entropy,110,93.0,0.0,89.0,92.0,85.0
Margin_Entropy,Margin,Entropy,120,95.0,0.0,91.0,93.0,87.0
BALD_Entropy,BALD,Entropy,20,66.0,66.0,66.0,66.0,66.0
BALD_Entropy,BALD,Entropy,30,71.0,75.0,74.0,76.0,78.0
BALD_Entropy,BALD,Entropy,40,74.0,82.0,85.0,77.0,80.0
BALD_Entropy,BALD,Entropy,50,75.0,87.0,92.0,88.0,78.0
BALD_Entropy,BALD,Entropy,60,76.0,88.0,93.0,90.0,81.0
BALD_Entropy,BALD,Entropy,70,82.0,0.0,0.0,92.0,0.0
BALD_Entropy,BALD,Entropy,80,92.0,0.0,0.0,91.0,0.0
BALD_Entropy,BALD,Entropy,90,90.0,0.0,0.0,93.0,0.0
BALD_Entropy,BALD,Entropy,100,92.0,0.0,0.0,93.0,0.0
BALD_Entropy,BALD,Entropy,110,93.0,0.0,0.0,93.0,0.0
BALD_Entropy,BALD,Entropy,120,93.0,0.0,0.0,93.0,0.0
VAAL_Entropy,VAAL,Entropy,20,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001
VAAL_Entropy,VAAL,Entropy,30,64.0,70.0,64.0,65.0,65.0
VAAL_Entropy,VAAL,Entropy,40,73.0,74.0,72.0,79.0,71.0
VAAL_Entropy,VAAL,Entropy,50,80.0,78.0,78.0,82.0,80.0
VAAL_Entropy,VAAL,Entropy,60,85.0,81.0,83.0,86.0,78.0
VAAL_Entropy,VAAL,Entropy,70,0.0,0.0,0.0,89.0,0.0
VAAL_Entropy,VAAL,Entropy,80,0.0,0.0,0.0,91.0,0.0
VAAL_Entropy,VAAL,Entropy,90,0.0,0.0,0.0,92.0,0.0
VAAL_Entropy,VAAL,Entropy,100,0.0,0.0,0.0,93.0,0.0
VAAL_Entropy,VAAL,Entropy,110,0.0,0.0,0.0,93.0,0.0
VAAL_Entropy,VAAL,Entropy,120,0.0,0.0,0.0,93.0,0.0
Coreset_Entropy,Coreset,Entropy,20,77.0,77.0,77.0,77.0,77.0
Coreset_Entropy,Coreset,Entropy,30,82.0,78.0,84.0,79.0,81.0
Coreset_Entropy,Coreset,Entropy,40,89.0,88.0,82.0,86.0,82.0
Coreset_Entropy,Coreset,Entropy,50,89.0,89.0,88.0,91.0,88.0
Coreset_Entropy,Coreset,Entropy,60,92.0,89.0,90.0,92.0,89.0
Coreset_Entropy,Coreset,Entropy,70,94.0,91.0,0.0,90.0,0.0
Coreset_Entropy,Coreset,Entropy,80,95.0,91.0,0.0,93.0,0.0
Coreset_Entropy,Coreset,Entropy,90,94.0,93.0,0.0,94.0,0.0
Coreset_Entropy,Coreset,Entropy,100,95.0,93.0,0.0,94.0,0.0
Coreset_Entropy,Coreset,Entropy,110,95.0,93.0,0.0,94.0,0.0
Coreset_Entropy,Coreset,Entropy,120,95.0,94.0,0.0,93.0,0.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,88.0,88.0,88.0,88.0,88.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,91.0,87.0,87.0,91.0,90.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,92.0,93.0,92.0,89.0,89.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,93.0,94.0,93.0,92.0,93.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,94.0,95.0,94.0,90.0,93.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,94.0,95.0,0.0,92.0,94.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,95.0,95.0,0.0,93.0,93.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,95.0,95.0,0.0,93.0,94.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,96.0,94.0,0.0,94.0,92.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,96.0,95.0,0.0,95.0,94.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,120,96.0,95.0,0.0,95.0,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,81.0,81.0,81.0,81.0,81.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,83.0,89.0,91.0,83.0,83.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,90.0,91.0,93.0,89.0,90.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,92.0,94.0,94.0,92.0,92.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,93.0,95.0,95.0,93.0,92.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,94.0,95.0,0.0,93.0,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,94.0,95.0,0.0,94.0,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,96.0,93.0,0.0,95.0,93.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,96.0,94.0,0.0,96.0,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,96.0,95.0,0.0,96.0,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,120,96.0,95.0,0.0,97.0,95.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,64.0,65.0,71.0,69.0,59.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,69.0,79.0,82.0,72.0,75.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,79.0,85.0,83.0,84.0,84.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,88.0,88.0,85.0,89.0,88.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,0.0,0.0,88.0,0.0,91.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,0.0,0.0,89.0,0.0,91.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,0.0,0.0,90.0,0.0,92.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,0.0,0.0,92.0,0.0,93.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,0.0,0.0,92.0,0.0,92.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,120,0.0,0.0,93.0,0.0,94.0
Consistency_Margin,Consistency,Margin,20,75.0,75.0,75.0,75.0,75.0
Consistency_Margin,Consistency,Margin,30,76.0,81.0,83.0,78.0,75.0
Consistency_Margin,Consistency,Margin,40,77.0,79.0,92.0,80.0,79.0
Consistency_Margin,Consistency,Margin,50,87.0,84.0,93.0,83.0,83.0
Consistency_Margin,Consistency,Margin,60,85.0,82.0,93.0,81.0,81.0
Consistency_Margin,Consistency,Margin,70,92.0,83.0,0.0,84.0,85.0
Consistency_Margin,Consistency,Margin,80,93.0,88.0,0.0,87.0,89.0
Consistency_Margin,Consistency,Margin,90,93.0,85.0,0.0,86.0,89.0
Consistency_Margin,Consistency,Margin,100,94.0,85.0,0.0,87.0,88.0
Consistency_Margin,Consistency,Margin,110,94.0,85.0,0.0,88.0,88.0
Consistency_Margin,Consistency,Margin,120,95.0,95.0,0.0,94.0,88.0
Entropy_Margin,Entropy,Margin,20,70.0,70.0,70.0,70.0,70.0
Entropy_Margin,Entropy,Margin,30,78.0,82.0,87.0,84.0,78.0
Entropy_Margin,Entropy,Margin,40,85.0,89.0,88.0,85.0,89.0
Entropy_Margin,Entropy,Margin,50,90.0,90.0,89.0,87.0,92.0
Entropy_Margin,Entropy,Margin,60,90.0,91.0,90.0,87.0,93.0
Entropy_Margin,Entropy,Margin,70,91.0,0.0,0.0,89.0,94.0
Entropy_Margin,Entropy,Margin,80,91.0,0.0,0.0,93.0,95.0
Entropy_Margin,Entropy,Margin,90,94.0,0.0,0.0,94.0,95.0
Entropy_Margin,Entropy,Margin,100,95.0,0.0,0.0,94.0,95.0
Entropy_Margin,Entropy,Margin,110,95.0,0.0,0.0,95.0,92.0
Entropy_Margin,Entropy,Margin,120,94.0,0.0,0.0,96.0,93.0
Margin_Margin,Margin,Margin,20,62.0,62.0,62.0,62.0,62.0
Margin_Margin,Margin,Margin,30,80.0,88.0,85.0,70.0,77.0
Margin_Margin,Margin,Margin,40,84.0,89.0,86.0,77.0,89.0
Margin_Margin,Margin,Margin,50,89.0,92.0,89.0,90.0,93.0
Margin_Margin,Margin,Margin,60,90.0,93.0,90.0,93.0,93.0
Margin_Margin,Margin,Margin,70,90.0,93.0,0.0,0.0,0.0
Margin_Margin,Margin,Margin,80,92.0,94.0,0.0,0.0,0.0
Margin_Margin,Margin,Margin,90,94.0,94.0,0.0,0.0,0.0
Margin_Margin,Margin,Margin,100,95.0,94.0,0.0,0.0,0.0
Margin_Margin,Margin,Margin,110,95.0,94.0,0.0,0.0,0.0
Margin_Margin,Margin,Margin,120,95.0,95.0,0.0,0.0,0.0
BALD_Margin,BALD,Margin,20,66.0,66.0,66.0,66.0,66.0
BALD_Margin,BALD,Margin,30,80.0,72.0,76.0,86.0,73.0
BALD_Margin,BALD,Margin,40,85.0,81.0,88.0,85.0,75.0
BALD_Margin,BALD,Margin,50,89.0,86.0,90.0,88.0,88.0
BALD_Margin,BALD,Margin,60,89.0,87.0,93.0,88.0,89.0
BALD_Margin,BALD,Margin,70,0.0,88.0,0.0,90.0,90.0
BALD_Margin,BALD,Margin,80,0.0,92.0,0.0,91.0,92.0
BALD_Margin,BALD,Margin,90,0.0,92.0,0.0,91.0,93.0
BALD_Margin,BALD,Margin,100,0.0,94.0,0.0,93.0,94.0
BALD_Margin,BALD,Margin,110,0.0,95.0,0.0,93.0,94.0
BALD_Margin,BALD,Margin,120,0.0,95.0,0.0,94.0,95.0
VAAL_Margin,VAAL,Margin,20,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001
VAAL_Margin,VAAL,Margin,30,56.00000000000001,74.0,63.0,70.0,68.0
VAAL_Margin,VAAL,Margin,40,71.0,70.0,78.0,75.0,68.0
VAAL_Margin,VAAL,Margin,50,79.0,76.0,88.0,82.0,81.0
VAAL_Margin,VAAL,Margin,60,77.0,81.0,89.0,84.0,83.0
VAAL_Margin,VAAL,Margin,70,80.0,83.0,89.0,0.0,88.0
VAAL_Margin,VAAL,Margin,80,83.0,90.0,91.0,0.0,91.0
VAAL_Margin,VAAL,Margin,90,90.0,91.0,90.0,0.0,93.0
VAAL_Margin,VAAL,Margin,100,92.0,92.0,90.0,0.0,93.0
VAAL_Margin,VAAL,Margin,110,92.0,92.0,91.0,0.0,94.0
VAAL_Margin,VAAL,Margin,120,93.0,93.0,92.0,0.0,93.0
Coreset_Margin,Coreset,Margin,20,77.0,77.0,77.0,77.0,77.0
Coreset_Margin,Coreset,Margin,30,88.0,87.0,91.0,91.0,83.0
Coreset_Margin,Coreset,Margin,40,93.0,91.0,91.0,93.0,91.0
Coreset_Margin,Coreset,Margin,50,93.0,92.0,92.0,93.0,93.0
Coreset_Margin,Coreset,Margin,60,94.0,94.0,94.0,94.0,93.0
Coreset_Margin,Coreset,Margin,70,0.0,94.0,94.0,94.0,93.0
Coreset_Margin,Coreset,Margin,80,0.0,95.0,95.0,94.0,93.0
