Method,Init_Method,AL_Method,Episode,TestAccuracy
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,80,94.0
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,90,94.0
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,100,95.0
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,110,94.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,10,81.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,20,87.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,30,90.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,40,89.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,50,92.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,60,91.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,70,91.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,80,94.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,90,95.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,100,96.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,110,95.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,10,81.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,20,85.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,30,92.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,40,93.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,50,94.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,60,95.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,70,95.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,80,95.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,90,95.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,100,96.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,110,96.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,10,81.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,20,84.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,30,89.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,40,87.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,50,92.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,10,81.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,20,83.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,30,87.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,40,89.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,50,91.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,10,81.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,20,84.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,30,88.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,40,89.0
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,50,93.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,10,56.00000000000001
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,20,60.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,30,68.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,40,80.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,50,88.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,60,91.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,70,92.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,80,93.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,90,93.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,100,93.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,110,93.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,10,56.00000000000001
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,20,71.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,30,74.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,40,84.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,50,83.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,60,85.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,70,87.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,80,89.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,90,91.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,100,91.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,110,92.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,10,56.00000000000001
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,20,64.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,30,72.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,40,72.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,50,80.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,60,79.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,70,83.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,80,86.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,90,89.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,100,91.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,110,92.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,10,56.00000000000001
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,20,65.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,30,72.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,40,77.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,50,78.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,60,81.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,70,87.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,80,89.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,90,91.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,100,90.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,10,56.00000000000001
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,20,67.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,30,74.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,40,76.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,50,81.0
Consistency_Entropy,Consistency,Entropy,10,75.0
Consistency_Entropy,Consistency,Entropy,20,78.0
Consistency_Entropy,Consistency,Entropy,30,82.0
Consistency_Entropy,Consistency,Entropy,40,84.0
Consistency_Entropy,Consistency,Entropy,50,85.0
Consistency_Entropy,Consistency,Entropy,60,86.0
Consistency_Entropy,Consistency,Entropy,70,86.0
Consistency_Entropy,Consistency,Entropy,80,95.0
Consistency_Entropy,Consistency,Entropy,90,94.0
Consistency_Entropy,Consistency,Entropy,100,92.0
Consistency_Entropy,Consistency,Entropy,110,94.0
Consistency_Entropy,Consistency,Entropy,10,75.0
Consistency_Entropy,Consistency,Entropy,20,77.0
Consistency_Entropy,Consistency,Entropy,30,75.0
Consistency_Entropy,Consistency,Entropy,40,79.0
Consistency_Entropy,Consistency,Entropy,50,79.0
Consistency_Entropy,Consistency,Entropy,10,75.0
Consistency_Entropy,Consistency,Entropy,20,80.0
Consistency_Entropy,Consistency,Entropy,30,83.0
Consistency_Entropy,Consistency,Entropy,40,84.0
Consistency_Entropy,Consistency,Entropy,50,83.0
Consistency_Entropy,Consistency,Entropy,60,84.0
Consistency_Entropy,Consistency,Entropy,70,86.0
Consistency_Entropy,Consistency,Entropy,80,91.0
Consistency_Entropy,Consistency,Entropy,90,90.0
Consistency_Entropy,Consistency,Entropy,100,92.0
Consistency_Entropy,Consistency,Entropy,110,91.0
Consistency_Entropy,Consistency,Entropy,10,75.0
Consistency_Entropy,Consistency,Entropy,20,74.0
Consistency_Entropy,Consistency,Entropy,30,77.0
Consistency_Entropy,Consistency,Entropy,40,78.0
Consistency_Entropy,Consistency,Entropy,50,80.0
Consistency_Entropy,Consistency,Entropy,10,75.0
Consistency_Entropy,Consistency,Entropy,20,75.0
Consistency_Entropy,Consistency,Entropy,30,78.0
Consistency_Entropy,Consistency,Entropy,40,82.0
Consistency_Entropy,Consistency,Entropy,50,86.0
Consistency_Entropy,Consistency,Entropy,60,90.0
Consistency_Entropy,Consistency,Entropy,70,89.0
Consistency_Entropy,Consistency,Entropy,80,91.0
Consistency_Entropy,Consistency,Entropy,90,93.0
Consistency_Entropy,Consistency,Entropy,100,94.0
Consistency_Entropy,Consistency,Entropy,110,93.0
Entropy_Entropy,Entropy,Entropy,10,70.0
Entropy_Entropy,Entropy,Entropy,20,81.0
Entropy_Entropy,Entropy,Entropy,30,80.0
Entropy_Entropy,Entropy,Entropy,40,87.0
Entropy_Entropy,Entropy,Entropy,50,80.0
Entropy_Entropy,Entropy,Entropy,60,86.0
Entropy_Entropy,Entropy,Entropy,70,91.0
Entropy_Entropy,Entropy,Entropy,80,91.0
Entropy_Entropy,Entropy,Entropy,90,92.0
Entropy_Entropy,Entropy,Entropy,100,92.0
Entropy_Entropy,Entropy,Entropy,110,92.0
Entropy_Entropy,Entropy,Entropy,10,70.0
Entropy_Entropy,Entropy,Entropy,20,76.0
Entropy_Entropy,Entropy,Entropy,30,77.0
Entropy_Entropy,Entropy,Entropy,40,80.0
Entropy_Entropy,Entropy,Entropy,50,81.0
Entropy_Entropy,Entropy,Entropy,60,85.0
Entropy_Entropy,Entropy,Entropy,70,90.0
Entropy_Entropy,Entropy,Entropy,80,89.0
Entropy_Entropy,Entropy,Entropy,90,90.0
Entropy_Entropy,Entropy,Entropy,100,90.0
Entropy_Entropy,Entropy,Entropy,110,92.0
Entropy_Entropy,Entropy,Entropy,10,70.0
Entropy_Entropy,Entropy,Entropy,20,83.0
Entropy_Entropy,Entropy,Entropy,30,87.0
Entropy_Entropy,Entropy,Entropy,40,88.0
Entropy_Entropy,Entropy,Entropy,50,90.0
Entropy_Entropy,Entropy,Entropy,10,70.0
Entropy_Entropy,Entropy,Entropy,20,76.0
Entropy_Entropy,Entropy,Entropy,30,73.0
Entropy_Entropy,Entropy,Entropy,40,83.0
Entropy_Entropy,Entropy,Entropy,50,85.0
Entropy_Entropy,Entropy,Entropy,60,87.0
Entropy_Entropy,Entropy,Entropy,70,88.0
Entropy_Entropy,Entropy,Entropy,80,89.0
Entropy_Entropy,Entropy,Entropy,90,91.0
Entropy_Entropy,Entropy,Entropy,100,91.0
Entropy_Entropy,Entropy,Entropy,110,92.0
Entropy_Entropy,Entropy,Entropy,10,70.0
Entropy_Entropy,Entropy,Entropy,20,76.0
Entropy_Entropy,Entropy,Entropy,30,76.0
Entropy_Entropy,Entropy,Entropy,40,79.0
Entropy_Entropy,Entropy,Entropy,50,78.0
Margin_Entropy,Margin,Entropy,10,62.0
Margin_Entropy,Margin,Entropy,20,69.0
Margin_Entropy,Margin,Entropy,30,75.0
Margin_Entropy,Margin,Entropy,40,79.0
Margin_Entropy,Margin,Entropy,50,83.0
Margin_Entropy,Margin,Entropy,60,81.0
Margin_Entropy,Margin,Entropy,70,90.0
Margin_Entropy,Margin,Entropy,80,91.0
Margin_Entropy,Margin,Entropy,90,91.0
Margin_Entropy,Margin,Entropy,100,92.0
Margin_Entropy,Margin,Entropy,110,93.0
Margin_Entropy,Margin,Entropy,10,62.0
Margin_Entropy,Margin,Entropy,20,67.0
Margin_Entropy,Margin,Entropy,30,77.0
Margin_Entropy,Margin,Entropy,40,86.0
Margin_Entropy,Margin,Entropy,50,86.0
Margin_Entropy,Margin,Entropy,60,87.0
Margin_Entropy,Margin,Entropy,70,84.0
Margin_Entropy,Margin,Entropy,80,88.0
Margin_Entropy,Margin,Entropy,90,88.0
Margin_Entropy,Margin,Entropy,100,89.0
Margin_Entropy,Margin,Entropy,110,91.0
Margin_Entropy,Margin,Entropy,10,62.0
Margin_Entropy,Margin,Entropy,20,70.0
Margin_Entropy,Margin,Entropy,30,87.0
Margin_Entropy,Margin,Entropy,40,88.0
Margin_Entropy,Margin,Entropy,50,91.0
Margin_Entropy,Margin,Entropy,60,91.0
Margin_Entropy,Margin,Entropy,70,90.0
Margin_Entropy,Margin,Entropy,80,91.0
Margin_Entropy,Margin,Entropy,90,93.0
Margin_Entropy,Margin,Entropy,100,93.0
Margin_Entropy,Margin,Entropy,110,95.0
Margin_Entropy,Margin,Entropy,10,62.0
Margin_Entropy,Margin,Entropy,20,71.0
Margin_Entropy,Margin,Entropy,30,74.0
Margin_Entropy,Margin,Entropy,40,78.0
Margin_Entropy,Margin,Entropy,50,79.0
Margin_Entropy,Margin,Entropy,60,80.0
Margin_Entropy,Margin,Entropy,70,85.0
Margin_Entropy,Margin,Entropy,80,84.0
Margin_Entropy,Margin,Entropy,90,85.0
Margin_Entropy,Margin,Entropy,100,85.0
Margin_Entropy,Margin,Entropy,110,87.0
Margin_Entropy,Margin,Entropy,10,62.0
Margin_Entropy,Margin,Entropy,20,77.0
Margin_Entropy,Margin,Entropy,30,78.0
Margin_Entropy,Margin,Entropy,40,80.0
Margin_Entropy,Margin,Entropy,50,89.0
BALD_Entropy,BALD,Entropy,10,66.0
BALD_Entropy,BALD,Entropy,20,75.0
BALD_Entropy,BALD,Entropy,30,82.0
BALD_Entropy,BALD,Entropy,40,87.0
BALD_Entropy,BALD,Entropy,50,88.0
BALD_Entropy,BALD,Entropy,10,66.0
BALD_Entropy,BALD,Entropy,20,74.0
BALD_Entropy,BALD,Entropy,30,85.0
BALD_Entropy,BALD,Entropy,40,92.0
BALD_Entropy,BALD,Entropy,50,93.0
BALD_Entropy,BALD,Entropy,10,66.0
BALD_Entropy,BALD,Entropy,20,76.0
BALD_Entropy,BALD,Entropy,30,77.0
BALD_Entropy,BALD,Entropy,40,88.0
BALD_Entropy,BALD,Entropy,50,90.0
BALD_Entropy,BALD,Entropy,60,92.0
BALD_Entropy,BALD,Entropy,70,91.0
BALD_Entropy,BALD,Entropy,80,93.0
BALD_Entropy,BALD,Entropy,90,93.0
BALD_Entropy,BALD,Entropy,100,93.0
BALD_Entropy,BALD,Entropy,110,93.0
BALD_Entropy,BALD,Entropy,10,66.0
BALD_Entropy,BALD,Entropy,20,71.0
BALD_Entropy,BALD,Entropy,30,74.0
BALD_Entropy,BALD,Entropy,40,75.0
BALD_Entropy,BALD,Entropy,50,76.0
BALD_Entropy,BALD,Entropy,60,82.0
BALD_Entropy,BALD,Entropy,70,92.0
BALD_Entropy,BALD,Entropy,80,90.0
BALD_Entropy,BALD,Entropy,90,92.0
BALD_Entropy,BALD,Entropy,100,93.0
BALD_Entropy,BALD,Entropy,110,93.0
BALD_Entropy,BALD,Entropy,10,66.0
BALD_Entropy,BALD,Entropy,20,78.0
BALD_Entropy,BALD,Entropy,30,80.0
BALD_Entropy,BALD,Entropy,40,78.0
BALD_Entropy,BALD,Entropy,50,81.0
VAAL_Entropy,VAAL,Entropy,10,56.00000000000001
VAAL_Entropy,VAAL,Entropy,20,65.0
VAAL_Entropy,VAAL,Entropy,30,71.0
VAAL_Entropy,VAAL,Entropy,40,80.0
VAAL_Entropy,VAAL,Entropy,50,78.0
VAAL_Entropy,VAAL,Entropy,10,56.00000000000001
VAAL_Entropy,VAAL,Entropy,20,70.0
VAAL_Entropy,VAAL,Entropy,30,74.0
VAAL_Entropy,VAAL,Entropy,40,78.0
VAAL_Entropy,VAAL,Entropy,50,81.0
VAAL_Entropy,VAAL,Entropy,10,56.00000000000001
VAAL_Entropy,VAAL,Entropy,20,65.0
VAAL_Entropy,VAAL,Entropy,30,79.0
VAAL_Entropy,VAAL,Entropy,40,82.0
VAAL_Entropy,VAAL,Entropy,50,86.0
VAAL_Entropy,VAAL,Entropy,60,89.0
VAAL_Entropy,VAAL,Entropy,70,91.0
VAAL_Entropy,VAAL,Entropy,80,92.0
VAAL_Entropy,VAAL,Entropy,90,93.0
VAAL_Entropy,VAAL,Entropy,100,93.0
VAAL_Entropy,VAAL,Entropy,110,93.0
VAAL_Entropy,VAAL,Entropy,10,56.00000000000001
VAAL_Entropy,VAAL,Entropy,20,64.0
VAAL_Entropy,VAAL,Entropy,30,72.0
VAAL_Entropy,VAAL,Entropy,40,78.0
VAAL_Entropy,VAAL,Entropy,50,83.0
VAAL_Entropy,VAAL,Entropy,10,56.00000000000001
VAAL_Entropy,VAAL,Entropy,20,64.0
VAAL_Entropy,VAAL,Entropy,30,73.0
VAAL_Entropy,VAAL,Entropy,40,80.0
VAAL_Entropy,VAAL,Entropy,50,85.0
Coreset_Entropy,Coreset,Entropy,10,77.0
Coreset_Entropy,Coreset,Entropy,20,81.0
Coreset_Entropy,Coreset,Entropy,30,82.0
Coreset_Entropy,Coreset,Entropy,40,88.0
Coreset_Entropy,Coreset,Entropy,50,89.0
Coreset_Entropy,Coreset,Entropy,10,77.0
Coreset_Entropy,Coreset,Entropy,20,78.0
Coreset_Entropy,Coreset,Entropy,30,88.0
Coreset_Entropy,Coreset,Entropy,40,89.0
Coreset_Entropy,Coreset,Entropy,50,89.0
Coreset_Entropy,Coreset,Entropy,60,91.0
Coreset_Entropy,Coreset,Entropy,70,91.0
Coreset_Entropy,Coreset,Entropy,80,93.0
Coreset_Entropy,Coreset,Entropy,90,93.0
Coreset_Entropy,Coreset,Entropy,100,93.0
Coreset_Entropy,Coreset,Entropy,110,94.0
Coreset_Entropy,Coreset,Entropy,10,77.0
Coreset_Entropy,Coreset,Entropy,20,82.0
Coreset_Entropy,Coreset,Entropy,30,89.0
Coreset_Entropy,Coreset,Entropy,40,89.0
Coreset_Entropy,Coreset,Entropy,50,92.0
Coreset_Entropy,Coreset,Entropy,60,94.0
Coreset_Entropy,Coreset,Entropy,70,95.0
Coreset_Entropy,Coreset,Entropy,80,94.0
Coreset_Entropy,Coreset,Entropy,90,95.0
Coreset_Entropy,Coreset,Entropy,100,95.0
Coreset_Entropy,Coreset,Entropy,110,95.0
Coreset_Entropy,Coreset,Entropy,10,77.0
Coreset_Entropy,Coreset,Entropy,20,84.0
Coreset_Entropy,Coreset,Entropy,30,82.0
Coreset_Entropy,Coreset,Entropy,40,88.0
Coreset_Entropy,Coreset,Entropy,50,90.0
Coreset_Entropy,Coreset,Entropy,10,77.0
Coreset_Entropy,Coreset,Entropy,20,79.0
Coreset_Entropy,Coreset,Entropy,30,86.0
Coreset_Entropy,Coreset,Entropy,40,91.0
Coreset_Entropy,Coreset,Entropy,50,92.0
Coreset_Entropy,Coreset,Entropy,60,90.0
Coreset_Entropy,Coreset,Entropy,70,93.0
Coreset_Entropy,Coreset,Entropy,80,94.0
Coreset_Entropy,Coreset,Entropy,90,94.0
Coreset_Entropy,Coreset,Entropy,100,94.0
Coreset_Entropy,Coreset,Entropy,110,93.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,88.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,91.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,92.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,93.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,94.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,94.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,95.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,95.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,96.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,96.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,96.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,88.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,91.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,89.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,92.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,90.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,92.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,93.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,93.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,94.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,95.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,95.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,88.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,87.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,92.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,93.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,94.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,88.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,87.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,93.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,94.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,95.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,95.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,95.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,95.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,94.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,95.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,95.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,88.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,90.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,89.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,93.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,93.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,94.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,93.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,94.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,92.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,94.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,81.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,91.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,93.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,95.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,81.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,83.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,90.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,92.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,93.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,96.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,96.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,96.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,96.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,81.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,83.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,90.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,92.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,92.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,93.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,95.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,81.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,83.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,89.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,92.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,93.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,93.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,95.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,96.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,96.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,97.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,81.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,89.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,91.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,95.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,95.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,95.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,93.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,94.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,95.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,95.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,56.00000000000001
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,65.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,79.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,85.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,88.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,56.00000000000001
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,59.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,75.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,84.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,88.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,91.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,91.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,92.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,93.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,92.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,94.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,56.00000000000001
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,71.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,82.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,83.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,85.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,88.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,89.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,90.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,92.0
