Method,Init_Method,AL_Method,Episode,TestAccuracy
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,88.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,84.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,87.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,90.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,80.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,84.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,84.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,86.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,84.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,86.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,86.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,88.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,90.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,88.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,87.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,80.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,80.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,80.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,81.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,84.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,85.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,85.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,84.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,84.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,85.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,87.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,80.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,85.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,78.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,82.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,84.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,82.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,82.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,87.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,85.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,83.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,89.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,66.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,73.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,74.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,77.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,79.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,82.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,83.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,83.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,87.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,88.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,87.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,66.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,74.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,75.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,87.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,81.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,85.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,88.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,88.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,87.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,89.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,88.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,66.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,66.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,66.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,85.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,85.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,86.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,87.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,86.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,84.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,86.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,85.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,66.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,64.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,71.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,80.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,82.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,80.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,86.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,85.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,82.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,81.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,86.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,66.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,72.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,76.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,78.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,84.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,83.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,89.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,88.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,89.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,88.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,87.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,40.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,64.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,54.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,70.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,75.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,81.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,82.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,40.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,54.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,44.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,54.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,57.99999999999999
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,66.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,65.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,40.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,63.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,65.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,67.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,72.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,74.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,75.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,40.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,51.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,54.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,61.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,69.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,64.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,67.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,71.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,40.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,41.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,56.00000000000001
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,50.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,56.00000000000001
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,66.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,71.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,80.0
Consistency_Margin,Consistency,Margin,10,66.0
Consistency_Margin,Consistency,Margin,20,79.0
Consistency_Margin,Consistency,Margin,30,78.0
Consistency_Margin,Consistency,Margin,40,79.0
Consistency_Margin,Consistency,Margin,50,83.0
Consistency_Margin,Consistency,Margin,60,81.0
Consistency_Margin,Consistency,Margin,70,78.0
Consistency_Margin,Consistency,Margin,80,79.0
Consistency_Margin,Consistency,Margin,90,73.0
Consistency_Margin,Consistency,Margin,100,77.0
Consistency_Margin,Consistency,Margin,110,73.0
Consistency_Margin,Consistency,Margin,10,66.0
Consistency_Margin,Consistency,Margin,20,75.0
Consistency_Margin,Consistency,Margin,30,77.0
Consistency_Margin,Consistency,Margin,40,74.0
Consistency_Margin,Consistency,Margin,50,83.0
Consistency_Margin,Consistency,Margin,60,80.0
Consistency_Margin,Consistency,Margin,70,88.0
Consistency_Margin,Consistency,Margin,80,88.0
Consistency_Margin,Consistency,Margin,90,86.0
Consistency_Margin,Consistency,Margin,100,87.0
Consistency_Margin,Consistency,Margin,110,89.0
Consistency_Margin,Consistency,Margin,10,66.0
Consistency_Margin,Consistency,Margin,20,67.0
Consistency_Margin,Consistency,Margin,30,78.0
Consistency_Margin,Consistency,Margin,40,80.0
Consistency_Margin,Consistency,Margin,50,83.0
Consistency_Margin,Consistency,Margin,60,86.0
Consistency_Margin,Consistency,Margin,70,86.0
Consistency_Margin,Consistency,Margin,80,79.0
Consistency_Margin,Consistency,Margin,90,83.0
Consistency_Margin,Consistency,Margin,100,83.0
Consistency_Margin,Consistency,Margin,110,79.0
Consistency_Margin,Consistency,Margin,10,66.0
Consistency_Margin,Consistency,Margin,20,68.0
Consistency_Margin,Consistency,Margin,30,77.0
Consistency_Margin,Consistency,Margin,40,80.0
Consistency_Margin,Consistency,Margin,50,82.0
Consistency_Margin,Consistency,Margin,60,86.0
Consistency_Margin,Consistency,Margin,70,84.0
Consistency_Margin,Consistency,Margin,80,84.0
Consistency_Margin,Consistency,Margin,90,83.0
Consistency_Margin,Consistency,Margin,100,83.0
Consistency_Margin,Consistency,Margin,110,81.0
Consistency_Margin,Consistency,Margin,10,66.0
Consistency_Margin,Consistency,Margin,20,78.0
Consistency_Margin,Consistency,Margin,30,78.0
Consistency_Margin,Consistency,Margin,40,81.0
Consistency_Margin,Consistency,Margin,50,82.0
Consistency_Margin,Consistency,Margin,60,84.0
Consistency_Margin,Consistency,Margin,70,86.0
Consistency_Margin,Consistency,Margin,80,83.0
Consistency_Margin,Consistency,Margin,90,86.0
Consistency_Margin,Consistency,Margin,100,85.0
Consistency_Margin,Consistency,Margin,110,86.0
Entropy_Margin,Entropy,Margin,10,51.0
Entropy_Margin,Entropy,Margin,20,57.99999999999999
Entropy_Margin,Entropy,Margin,30,56.00000000000001
Entropy_Margin,Entropy,Margin,40,72.0
Entropy_Margin,Entropy,Margin,50,72.0
Entropy_Margin,Entropy,Margin,60,86.0
Entropy_Margin,Entropy,Margin,70,84.0
Entropy_Margin,Entropy,Margin,80,82.0
Entropy_Margin,Entropy,Margin,90,78.0
Entropy_Margin,Entropy,Margin,100,76.0
Entropy_Margin,Entropy,Margin,110,74.0
Entropy_Margin,Entropy,Margin,10,51.0
Entropy_Margin,Entropy,Margin,20,61.0
Entropy_Margin,Entropy,Margin,30,60.0
Entropy_Margin,Entropy,Margin,40,57.99999999999999
Entropy_Margin,Entropy,Margin,50,69.0
Entropy_Margin,Entropy,Margin,60,70.0
Entropy_Margin,Entropy,Margin,70,68.0
Entropy_Margin,Entropy,Margin,80,78.0
Entropy_Margin,Entropy,Margin,90,83.0
Entropy_Margin,Entropy,Margin,100,83.0
Entropy_Margin,Entropy,Margin,110,86.0
Entropy_Margin,Entropy,Margin,10,51.0
Entropy_Margin,Entropy,Margin,20,42.0
Entropy_Margin,Entropy,Margin,30,53.0
Entropy_Margin,Entropy,Margin,40,56.00000000000001
Entropy_Margin,Entropy,Margin,50,63.0
Entropy_Margin,Entropy,Margin,60,62.0
Entropy_Margin,Entropy,Margin,70,65.0
Entropy_Margin,Entropy,Margin,80,76.0
Entropy_Margin,Entropy,Margin,90,78.0
Entropy_Margin,Entropy,Margin,100,79.0
Entropy_Margin,Entropy,Margin,110,80.0
Entropy_Margin,Entropy,Margin,10,51.0
Entropy_Margin,Entropy,Margin,20,56.99999999999999
Entropy_Margin,Entropy,Margin,30,70.0
Entropy_Margin,Entropy,Margin,40,53.0
Entropy_Margin,Entropy,Margin,50,62.0
Entropy_Margin,Entropy,Margin,60,64.0
Entropy_Margin,Entropy,Margin,70,66.0
Entropy_Margin,Entropy,Margin,80,68.0
Entropy_Margin,Entropy,Margin,90,81.0
Entropy_Margin,Entropy,Margin,100,82.0
Entropy_Margin,Entropy,Margin,110,76.0
Entropy_Margin,Entropy,Margin,10,51.0
Entropy_Margin,Entropy,Margin,20,55.00000000000001
Entropy_Margin,Entropy,Margin,30,56.99999999999999
Entropy_Margin,Entropy,Margin,40,74.0
Entropy_Margin,Entropy,Margin,50,80.0
Entropy_Margin,Entropy,Margin,60,76.0
Entropy_Margin,Entropy,Margin,70,80.0
Entropy_Margin,Entropy,Margin,80,81.0
Entropy_Margin,Entropy,Margin,90,82.0
Entropy_Margin,Entropy,Margin,100,82.0
Entropy_Margin,Entropy,Margin,110,85.0
Margin_Margin,Margin,Margin,10,67.0
Margin_Margin,Margin,Margin,20,67.0
Margin_Margin,Margin,Margin,30,70.0
Margin_Margin,Margin,Margin,40,77.0
Margin_Margin,Margin,Margin,50,82.0
Margin_Margin,Margin,Margin,60,84.0
Margin_Margin,Margin,Margin,70,79.0
Margin_Margin,Margin,Margin,80,83.0
Margin_Margin,Margin,Margin,90,83.0
Margin_Margin,Margin,Margin,100,81.0
Margin_Margin,Margin,Margin,110,83.0
Margin_Margin,Margin,Margin,10,67.0
Margin_Margin,Margin,Margin,20,83.0
Margin_Margin,Margin,Margin,30,81.0
Margin_Margin,Margin,Margin,40,82.0
Margin_Margin,Margin,Margin,50,84.0
Margin_Margin,Margin,Margin,60,83.0
Margin_Margin,Margin,Margin,70,83.0
Margin_Margin,Margin,Margin,80,84.0
Margin_Margin,Margin,Margin,90,85.0
Margin_Margin,Margin,Margin,100,86.0
Margin_Margin,Margin,Margin,110,85.0
Margin_Margin,Margin,Margin,10,67.0
Margin_Margin,Margin,Margin,20,76.0
Margin_Margin,Margin,Margin,30,75.0
Margin_Margin,Margin,Margin,40,76.0
Margin_Margin,Margin,Margin,50,85.0
Margin_Margin,Margin,Margin,60,83.0
Margin_Margin,Margin,Margin,70,85.0
Margin_Margin,Margin,Margin,80,85.0
Margin_Margin,Margin,Margin,90,89.0
Margin_Margin,Margin,Margin,100,86.0
Margin_Margin,Margin,Margin,110,86.0
Margin_Margin,Margin,Margin,10,67.0
Margin_Margin,Margin,Margin,20,77.0
Margin_Margin,Margin,Margin,30,75.0
Margin_Margin,Margin,Margin,40,87.0
Margin_Margin,Margin,Margin,50,86.0
Margin_Margin,Margin,Margin,60,87.0
Margin_Margin,Margin,Margin,70,85.0
Margin_Margin,Margin,Margin,80,83.0
Margin_Margin,Margin,Margin,90,81.0
Margin_Margin,Margin,Margin,100,86.0
Margin_Margin,Margin,Margin,110,85.0
Margin_Margin,Margin,Margin,10,67.0
Margin_Margin,Margin,Margin,20,73.0
Margin_Margin,Margin,Margin,30,78.0
Margin_Margin,Margin,Margin,40,87.0
Margin_Margin,Margin,Margin,50,86.0
Margin_Margin,Margin,Margin,60,86.0
Margin_Margin,Margin,Margin,70,88.0
Margin_Margin,Margin,Margin,80,87.0
Margin_Margin,Margin,Margin,90,88.0
Margin_Margin,Margin,Margin,100,85.0
Margin_Margin,Margin,Margin,110,83.0
BALD_Margin,BALD,Margin,10,43.0
BALD_Margin,BALD,Margin,20,56.00000000000001
BALD_Margin,BALD,Margin,30,56.00000000000001
BALD_Margin,BALD,Margin,40,54.0
BALD_Margin,BALD,Margin,50,64.0
BALD_Margin,BALD,Margin,60,71.0
BALD_Margin,BALD,Margin,70,74.0
BALD_Margin,BALD,Margin,80,82.0
BALD_Margin,BALD,Margin,90,78.0
BALD_Margin,BALD,Margin,100,82.0
BALD_Margin,BALD,Margin,110,83.0
BALD_Margin,BALD,Margin,10,43.0
BALD_Margin,BALD,Margin,20,52.0
BALD_Margin,BALD,Margin,30,60.0
BALD_Margin,BALD,Margin,40,70.0
BALD_Margin,BALD,Margin,50,72.0
BALD_Margin,BALD,Margin,60,73.0
BALD_Margin,BALD,Margin,70,79.0
BALD_Margin,BALD,Margin,80,86.0
BALD_Margin,BALD,Margin,90,85.0
BALD_Margin,BALD,Margin,100,83.0
BALD_Margin,BALD,Margin,110,80.0
BALD_Margin,BALD,Margin,10,43.0
BALD_Margin,BALD,Margin,20,55.00000000000001
BALD_Margin,BALD,Margin,30,57.99999999999999
BALD_Margin,BALD,Margin,40,65.0
BALD_Margin,BALD,Margin,50,72.0
BALD_Margin,BALD,Margin,60,70.0
BALD_Margin,BALD,Margin,70,66.0
BALD_Margin,BALD,Margin,80,71.0
BALD_Margin,BALD,Margin,90,76.0
BALD_Margin,BALD,Margin,100,85.0
BALD_Margin,BALD,Margin,110,82.0
BALD_Margin,BALD,Margin,10,43.0
BALD_Margin,BALD,Margin,20,53.0
BALD_Margin,BALD,Margin,30,56.00000000000001
BALD_Margin,BALD,Margin,40,61.0
BALD_Margin,BALD,Margin,50,64.0
BALD_Margin,BALD,Margin,60,68.0
BALD_Margin,BALD,Margin,70,65.0
BALD_Margin,BALD,Margin,80,75.0
BALD_Margin,BALD,Margin,90,74.0
BALD_Margin,BALD,Margin,100,77.0
BALD_Margin,BALD,Margin,110,80.0
BALD_Margin,BALD,Margin,10,43.0
BALD_Margin,BALD,Margin,20,52.0
BALD_Margin,BALD,Margin,30,64.0
BALD_Margin,BALD,Margin,40,65.0
BALD_Margin,BALD,Margin,50,78.0
BALD_Margin,BALD,Margin,60,82.0
BALD_Margin,BALD,Margin,70,85.0
BALD_Margin,BALD,Margin,80,76.0
BALD_Margin,BALD,Margin,90,84.0
BALD_Margin,BALD,Margin,100,84.0
BALD_Margin,BALD,Margin,110,77.0
VAAL_Margin,VAAL,Margin,10,49.0
VAAL_Margin,VAAL,Margin,20,50.0
VAAL_Margin,VAAL,Margin,30,72.0
VAAL_Margin,VAAL,Margin,40,76.0
VAAL_Margin,VAAL,Margin,50,79.0
VAAL_Margin,VAAL,Margin,60,78.0
VAAL_Margin,VAAL,Margin,70,79.0
VAAL_Margin,VAAL,Margin,80,81.0
VAAL_Margin,VAAL,Margin,90,78.0
VAAL_Margin,VAAL,Margin,100,86.0
VAAL_Margin,VAAL,Margin,110,81.0
VAAL_Margin,VAAL,Margin,10,49.0
VAAL_Margin,VAAL,Margin,20,57.99999999999999
VAAL_Margin,VAAL,Margin,30,68.0
VAAL_Margin,VAAL,Margin,40,72.0
VAAL_Margin,VAAL,Margin,50,78.0
VAAL_Margin,VAAL,Margin,60,83.0
VAAL_Margin,VAAL,Margin,70,82.0
VAAL_Margin,VAAL,Margin,80,83.0
VAAL_Margin,VAAL,Margin,90,83.0
VAAL_Margin,VAAL,Margin,100,86.0
VAAL_Margin,VAAL,Margin,110,86.0
VAAL_Margin,VAAL,Margin,10,49.0
VAAL_Margin,VAAL,Margin,20,63.0
VAAL_Margin,VAAL,Margin,30,73.0
VAAL_Margin,VAAL,Margin,40,78.0
VAAL_Margin,VAAL,Margin,50,78.0
VAAL_Margin,VAAL,Margin,60,79.0
VAAL_Margin,VAAL,Margin,70,80.0
VAAL_Margin,VAAL,Margin,80,82.0
VAAL_Margin,VAAL,Margin,90,82.0
VAAL_Margin,VAAL,Margin,100,84.0
VAAL_Margin,VAAL,Margin,110,84.0
VAAL_Margin,VAAL,Margin,10,49.0
VAAL_Margin,VAAL,Margin,20,64.0
VAAL_Margin,VAAL,Margin,30,61.0
VAAL_Margin,VAAL,Margin,40,56.99999999999999
VAAL_Margin,VAAL,Margin,50,78.0
VAAL_Margin,VAAL,Margin,60,78.0
VAAL_Margin,VAAL,Margin,70,77.0
VAAL_Margin,VAAL,Margin,80,81.0
VAAL_Margin,VAAL,Margin,90,84.0
VAAL_Margin,VAAL,Margin,100,85.0
VAAL_Margin,VAAL,Margin,110,88.0
VAAL_Margin,VAAL,Margin,10,49.0
VAAL_Margin,VAAL,Margin,20,52.0
VAAL_Margin,VAAL,Margin,30,68.0
VAAL_Margin,VAAL,Margin,40,68.0
VAAL_Margin,VAAL,Margin,50,71.0
VAAL_Margin,VAAL,Margin,60,79.0
VAAL_Margin,VAAL,Margin,70,71.0
VAAL_Margin,VAAL,Margin,80,72.0
VAAL_Margin,VAAL,Margin,90,76.0
VAAL_Margin,VAAL,Margin,100,76.0
VAAL_Margin,VAAL,Margin,110,80.0
Coreset_Margin,Coreset,Margin,10,66.0
Coreset_Margin,Coreset,Margin,20,73.0
Coreset_Margin,Coreset,Margin,30,81.0
Coreset_Margin,Coreset,Margin,40,80.0
Coreset_Margin,Coreset,Margin,50,83.0
Coreset_Margin,Coreset,Margin,60,83.0
Coreset_Margin,Coreset,Margin,70,82.0
Coreset_Margin,Coreset,Margin,80,84.0
Coreset_Margin,Coreset,Margin,90,87.0
Coreset_Margin,Coreset,Margin,100,83.0
Coreset_Margin,Coreset,Margin,110,85.0
Coreset_Margin,Coreset,Margin,10,66.0
Coreset_Margin,Coreset,Margin,20,73.0
Coreset_Margin,Coreset,Margin,30,77.0
Coreset_Margin,Coreset,Margin,40,80.0
Coreset_Margin,Coreset,Margin,50,84.0
Coreset_Margin,Coreset,Margin,60,89.0
Coreset_Margin,Coreset,Margin,70,88.0
Coreset_Margin,Coreset,Margin,80,88.0
Coreset_Margin,Coreset,Margin,90,85.0
Coreset_Margin,Coreset,Margin,100,88.0
Coreset_Margin,Coreset,Margin,110,88.0
Coreset_Margin,Coreset,Margin,10,66.0
Coreset_Margin,Coreset,Margin,20,75.0
Coreset_Margin,Coreset,Margin,30,78.0
Coreset_Margin,Coreset,Margin,40,79.0
Coreset_Margin,Coreset,Margin,50,82.0
Coreset_Margin,Coreset,Margin,60,82.0
Coreset_Margin,Coreset,Margin,70,83.0
Coreset_Margin,Coreset,Margin,80,85.0
Coreset_Margin,Coreset,Margin,90,85.0
Coreset_Margin,Coreset,Margin,100,84.0
Coreset_Margin,Coreset,Margin,110,85.0
Coreset_Margin,Coreset,Margin,10,66.0
Coreset_Margin,Coreset,Margin,20,74.0
Coreset_Margin,Coreset,Margin,30,81.0
Coreset_Margin,Coreset,Margin,40,76.0
Coreset_Margin,Coreset,Margin,50,83.0
Coreset_Margin,Coreset,Margin,60,80.0
Coreset_Margin,Coreset,Margin,70,81.0
Coreset_Margin,Coreset,Margin,80,83.0
Coreset_Margin,Coreset,Margin,90,83.0
Coreset_Margin,Coreset,Margin,100,83.0
Coreset_Margin,Coreset,Margin,110,83.0
Coreset_Margin,Coreset,Margin,10,66.0
Coreset_Margin,Coreset,Margin,20,78.0
Coreset_Margin,Coreset,Margin,30,76.0
Coreset_Margin,Coreset,Margin,40,80.0
Coreset_Margin,Coreset,Margin,50,84.0
Coreset_Margin,Coreset,Margin,60,83.0
Coreset_Margin,Coreset,Margin,70,83.0
Coreset_Margin,Coreset,Margin,80,84.0
Coreset_Margin,Coreset,Margin,90,83.0
Coreset_Margin,Coreset,Margin,100,88.0
Coreset_Margin,Coreset,Margin,110,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,80.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,84.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,80.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,85.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,80.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,82.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,84.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,86.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,80.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,84.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,84.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,80.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,81.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,79.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,79.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,80.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,79.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,82.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,84.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,82.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,79.0
